bloco_id,USER_FINISHED,DATE_FINISHED,itens,n_items,total_done,duracao_bloco,delta_tempo
10109837MORETTIJ_2025-06-14_G47,10109837MORETTIJ,2025-06-14,111468,1,4,0,115.0
10109837MORETTIJ_2025-06-14_G48,10109837MORETTIJ,2025-06-14,117841,1,4,0,483.0
10109837MORETTIJ_2025-06-14_G49,10109837MORETTIJ,2025-06-14,111466,1,20,0,54.0
10109837MORETTIJ_2025-06-14_G50,10109837MORETTIJ,2025-06-14,117833,1,10,0,153.0
10109837MORETTIJ_2025-06-14_G51,10109837MORETTIJ,2025-06-14,111172,1,10,0,169.0
10109837MORETTIJ_2025-06-14_G52,10109837MORETTIJ,2025-06-14,111532,1,10,0,159.0
10109837MORETTIJ_2025-06-14_G53,10109837MORETTIJ,2025-06-14,117842,1,1,0,606.0
10109837MORETTIJ_2025-06-14_G54,10109837MORETTIJ,2025-06-14,111462,1,10,0,285.0
10109837MORETTIJ_2025-06-14_G55,10109837MORETTIJ,2025-06-14,118223,1,4,0,81.0
10109837MORETTIJ_2025-06-14_G56,10109837MORETTIJ,2025-06-14,109645,1,12,0,554.0
10109837MORETTIJ_2025-06-14_G57,10109837MORETTIJ,2025-06-14,117787,1,3,0,80.0
10109837MORETTIJ_2025-06-14_G58,10109837MORETTIJ,2025-06-14,118317,1,6,0,141.0
10109837MORETTIJ_2025-06-14_G59,10109837MORETTIJ,2025-06-14,111465,1,10,0,522.0
10109837MORETTIJ_2025-06-14_G60,10109837MORETTIJ,2025-06-14,105705,1,20,0,216.0
10109837MORETTIJ_2025-06-14_G61,10109837MORETTIJ,2025-06-14,140922,1,20,0,1045.0
10109837MORETTIJ_2025-06-14_G62,10109837MORETTIJ,2025-06-14,117831,1,30,0,369.0
10109837MORETTIJ_2025-06-14_G63,10109837MORETTIJ,2025-06-14,108711,1,20,0,644.0
10109837MORETTIJ_2025-06-14_G64,10109837MORETTIJ,2025-06-14,107236,1,20,0,235.0
10109837MORETTIJ_2025-06-14_G65,10109837MORETTIJ,2025-06-14,111463,1,40,0,1095.0
10109837MORETTIJ_2025-06-14_G66,10109837MORETTIJ,2025-06-14,117785,1,70,0,739.0
10109837MORETTIJ_2025-06-14_G67,10109837MORETTIJ,2025-06-14,111418,1,80,0,167.0
10109837MORETTIJ_2025-06-14_G68,10109837MORETTIJ,2025-06-14,117821,1,40,0,611.0
10109837MORETTIJ_2025-06-14_G69,10109837MORETTIJ,2025-06-14,118140,1,50,0,562.0
10109837MORETTIJ_2025-06-14_G70,10109837MORETTIJ,2025-06-14,111469,1,40,0,75.0
10109837MORETTIJ_2025-06-16_G02,10109837MORETTIJ,2025-06-16,111468,1,9,0,112.0
10109837MORETTIJ_2025-06-16_G03,10109837MORETTIJ,2025-06-16,117831,1,32,0,464.0
10109837MORETTIJ_2025-06-16_G04,10109837MORETTIJ,2025-06-16,108711,1,16,0,213.0
10109837MORETTIJ_2025-06-16_G05,10109837MORETTIJ,2025-06-16,111434,1,8,0,166.0
10109837MORETTIJ_2025-06-16_G06,10109837MORETTIJ,2025-06-16,111462,1,21,0,372.0
10109837MORETTIJ_2025-06-16_G07,10109837MORETTIJ,2025-06-16,117787,1,11,0,144.0
10109837MORETTIJ_2025-06-16_G08,10109837MORETTIJ,2025-06-16,111466,1,30,0,536.0
10109837MORETTIJ_2025-06-16_G09,10109837MORETTIJ,2025-06-16,118140,1,55,0,160.0
10109837MORETTIJ_2025-06-16_G10,10109837MORETTIJ,2025-06-16,110325,1,35,0,724.0
10109837MORETTIJ_2025-06-16_G11,10109837MORETTIJ,2025-06-16,117830,1,20,0,499.0
10109837MORETTIJ_2025-06-16_G12,10109837MORETTIJ,2025-06-16,110373,1,150,0,1164.0
10109837MORETTIJ_2025-06-16_G13,10109837MORETTIJ,2025-06-16,110375,1,35,0,654.0
10109837MORETTIJ_2025-06-16_G14,10109837MORETTIJ,2025-06-16,110371,1,174,0,928.0
10109837MORETTIJ_2025-06-16_G17,10109837MORETTIJ,2025-06-16,110745,1,32,0,351.0
10109837MORETTIJ_2025-06-16_G18,10109837MORETTIJ,2025-06-16,117833,1,9,0,183.0
10109837MORETTIJ_2025-06-16_G19,10109837MORETTIJ,2025-06-16,111443,1,50,0,266.0
10109837MORETTIJ_2025-06-16_G20,10109837MORETTIJ,2025-06-16,117787,1,12,0,237.0
10109837MORETTIJ_2025-06-16_G21,10109837MORETTIJ,2025-06-16,117787,1,3,0,36.0
10109837MORETTIJ_2025-06-16_G22,10109837MORETTIJ,2025-06-16,117833,1,31,0,538.0
10109837MORETTIJ_2025-06-16_G23,10109837MORETTIJ,2025-06-16,118330,1,25,0,1095.0
10109837MORETTIJ_2025-06-16_G24,10109837MORETTIJ,2025-06-16,107236,1,41,0,500.0
10109837MORETTIJ_2025-06-16_G25,10109837MORETTIJ,2025-06-16,110748,1,25,0,255.0
10109837MORETTIJ_2025-06-16_G26,10109837MORETTIJ,2025-06-16,111172,1,4,0,660.0
10109837MORETTIJ_2025-06-16_G27,10109837MORETTIJ,2025-06-16,110376,1,310,0,1276.0
10109837MORETTIJ_2025-06-16_G28,10109837MORETTIJ,2025-06-16,110375,1,83,0,543.0
10109837MORETTIJ_2025-06-16_G29,10109837MORETTIJ,2025-06-16,110375,1,1,0,35.0
10109837MORETTIJ_2025-06-17_G02,10109837MORETTIJ,2025-06-17,117856,1,2,0,141.0
10109837MORETTIJ_2025-06-17_G03,10109837MORETTIJ,2025-06-17,117831,1,4,0,127.0
10109837MORETTIJ_2025-06-17_G04,10109837MORETTIJ,2025-06-17,108711,1,2,0,85.0
10109837MORETTIJ_2025-06-17_G05,10109837MORETTIJ,2025-06-17,117821,1,4,0,175.0
10109837MORETTIJ_2025-06-17_G06,10109837MORETTIJ,2025-06-17,111444,1,4,0,130.0
10109837MORETTIJ_2025-06-17_G07,10109837MORETTIJ,2025-06-17,109643,1,2,0,560.0
10109837MORETTIJ_2025-06-17_G08,10109837MORETTIJ,2025-06-17,117809,1,4,0,70.0
10109837MORETTIJ_2025-06-17_G09,10109837MORETTIJ,2025-06-17,110374,1,2,0,304.0
10109837MORETTIJ_2025-06-17_G10,10109837MORETTIJ,2025-06-17,117808,1,2,0,41.0
10109837MORETTIJ_2025-06-17_G11,10109837MORETTIJ,2025-06-17,109643,1,3,0,89.0
10109837MORETTIJ_2025-06-17_G12,10109837MORETTIJ,2025-06-17,118299,1,9,0,169.0
10109837MORETTIJ_2025-06-17_G13,10109837MORETTIJ,2025-06-17,117809,1,4,0,83.0
10109837MORETTIJ_2025-06-17_G14,10109837MORETTIJ,2025-06-17,117820,1,1,0,40.0
10109837MORETTIJ_2025-06-17_G15,10109837MORETTIJ,2025-06-17,160051,1,1,0,35.0
10109837MORETTIJ_2025-06-17_G16,10109837MORETTIJ,2025-06-17,160053,1,2,0,80.0
10109837MORETTIJ_2025-06-17_G17,10109837MORETTIJ,2025-06-17,110745,1,2,0,102.0
10109837MORETTIJ_2025-06-17_G18,10109837MORETTIJ,2025-06-17,111466,1,2,0,43.0
10109837MORETTIJ_2025-06-17_G19,10109837MORETTIJ,2025-06-17,111469,1,2,0,94.0
10109837MORETTIJ_2025-06-17_G20,10109837MORETTIJ,2025-06-17,111462,1,8,0,103.0
10109837MORETTIJ_2025-06-17_G21,10109837MORETTIJ,2025-06-17,111465,1,1,0,61.0
10109837MORETTIJ_2025-06-17_G22,10109837MORETTIJ,2025-06-17,111330,1,2,0,62.0
10109837MORETTIJ_2025-06-17_G23,10109837MORETTIJ,2025-06-17,110339,1,2,0,82.0
10109837MORETTIJ_2025-06-17_G24,10109837MORETTIJ,2025-06-17,109640,1,4,0,96.0
10109837MORETTIJ_2025-06-17_G25,10109837MORETTIJ,2025-06-17,110895,1,3,0,93.0
10109837MORETTIJ_2025-06-17_G26,10109837MORETTIJ,2025-06-17,117808,1,9,0,321.0
10109837MORETTIJ_2025-06-17_G27,10109837MORETTIJ,2025-06-17,110376,1,6,0,100.0
10109837MORETTIJ_2025-06-17_G28,10109837MORETTIJ,2025-06-17,117830,1,2,0,78.0
10109837MORETTIJ_2025-06-17_G29,10109837MORETTIJ,2025-06-17,110373,1,4,0,52.0
10109837MORETTIJ_2025-06-17_G30,10109837MORETTIJ,2025-06-17,118299,1,4,0,54.0
10109837MORETTIJ_2025-06-17_G31,10109837MORETTIJ,2025-06-17,118299,1,4,0,44.0
10109837MORETTIJ_2025-06-17_G32,10109837MORETTIJ,2025-06-17,110372,1,34,0,340.0
10109837MORETTIJ_2025-06-17_G33,10109837MORETTIJ,2025-06-17,110372,1,4,0,37.0
10109837MORETTIJ_2025-06-17_G34,10109837MORETTIJ,2025-06-17,110371,1,9,0,138.0
10109837MORETTIJ_2025-06-17_G35,10109837MORETTIJ,2025-06-17,117820,1,4,0,66.0
10109837MORETTIJ_2025-06-17_G36,10109837MORETTIJ,2025-06-17,117820,1,1,0,32.0
10109837MORETTIJ_2025-06-17_G37,10109837MORETTIJ,2025-06-17,111602,1,5,0,254.0
10109837MORETTIJ_2025-06-17_G38,10109837MORETTIJ,2025-06-17,108794,1,4,0,187.0
10109837MORETTIJ_2025-06-17_G39,10109837MORETTIJ,2025-06-17,111463,1,1,0,35.0
10109837MORETTIJ_2025-06-17_G40,10109837MORETTIJ,2025-06-17,111468,1,4,0,87.0
10109837MORETTIJ_2025-06-17_G41,10109837MORETTIJ,2025-06-17,111466,1,2,0,41.0
10109837MORETTIJ_2025-06-17_G42,10109837MORETTIJ,2025-06-17,111462,1,2,0,77.0
10109837MORETTIJ_2025-06-17_G43,10109837MORETTIJ,2025-06-17,111418,1,2,0,106.0
10109837MORETTIJ_2025-06-17_G44,10109837MORETTIJ,2025-06-17,107236,1,2,0,83.0
10109837MORETTIJ_2025-06-17_G45,10109837MORETTIJ,2025-06-17,111465,1,6,0,64.0
10109837MORETTIJ_2025-06-17_G46,10109837MORETTIJ,2025-06-17,110895,1,1,0,81.0
10109837MORETTIJ_2025-06-17_G47,10109837MORETTIJ,2025-06-17,117808,1,8,0,367.0
10109837MORETTIJ_2025-06-17_G48,10109837MORETTIJ,2025-06-17,117832,1,2,0,87.0
10109837MORETTIJ_2025-06-17_G49,10109837MORETTIJ,2025-06-17,110373,1,6,0,56.0
10109837MORETTIJ_2025-06-17_G50,10109837MORETTIJ,2025-06-17,118299,1,10,0,162.0
10109837MORETTIJ_2025-06-17_G51,10109837MORETTIJ,2025-06-17,110372,1,5,0,49.0
10109837MORETTIJ_2025-06-17_G52,10109837MORETTIJ,2025-06-17,110372,1,2,0,67.0
10109837MORETTIJ_2025-06-17_G53,10109837MORETTIJ,2025-06-17,117855,1,4,0,1715.0
10109837MORETTIJ_2025-06-17_G54,10109837MORETTIJ,2025-06-17,110733,1,5,0,106.0
10109837MORETTIJ_2025-06-17_G55,10109837MORETTIJ,2025-06-17,117856,1,2,0,82.0
10109837MORETTIJ_2025-06-17_G56,10109837MORETTIJ,2025-06-17,111602,1,1,0,55.0
10109837MORETTIJ_2025-06-17_G57,10109837MORETTIJ,2025-06-17,117785,1,2,0,86.0
10109837MORETTIJ_2025-06-17_G58,10109837MORETTIJ,2025-06-17,110751,1,6,0,80.0
10109837MORETTIJ_2025-06-17_G59,10109837MORETTIJ,2025-06-17,109645,1,1,0,86.0
10109837MORETTIJ_2025-06-17_G60,10109837MORETTIJ,2025-06-17,111444,1,2,0,69.0
10109837MORETTIJ_2025-06-17_G61,10109837MORETTIJ,2025-06-17,110747,1,6,0,199.0
10109837MORETTIJ_2025-06-17_G62,10109837MORETTIJ,2025-06-17,110895,1,2,0,77.0
10109837MORETTIJ_2025-06-17_G63,10109837MORETTIJ,2025-06-17,110325,1,1,0,88.0
10109837MORETTIJ_2025-06-17_G64,10109837MORETTIJ,2025-06-17,117820,1,14,0,196.0
10109837MORETTIJ_2025-06-17_G65,10109837MORETTIJ,2025-06-17,110373,1,8,0,235.0
10109837MORETTIJ_2025-06-17_G66,10109837MORETTIJ,2025-06-17,110787,1,2,0,1256.0
10109837MORETTIJ_2025-06-17_G67,10109837MORETTIJ,2025-06-17,111330,1,8,0,134.0
10109837MORETTIJ_2025-06-17_G68,10109837MORETTIJ,2025-06-17,110895,1,1,0,130.0
10109837MORETTIJ_2025-06-17_G69,10109837MORETTIJ,2025-06-17,110787,1,16,0,285.0
10109837MORETTIJ_2025-06-17_G70,10109837MORETTIJ,2025-06-17,141823,1,1,0,646.0
10109837MORETTIJ_2025-06-17_G71,10109837MORETTIJ,2025-06-17,118222,1,8,0,303.0
10109837MORETTIJ_2025-06-17_G72,10109837MORETTIJ,2025-06-17,108794,1,30,0,701.0
10109837MORETTIJ_2025-06-17_G73,10109837MORETTIJ,2025-06-17,111463,1,23,0,132.0
10109837MORETTIJ_2025-06-17_G74,10109837MORETTIJ,2025-06-17,"117842, 111330",2,6,10,85.0
10109837MORETTIJ_2025-06-17_G76,10109837MORETTIJ,2025-06-17,118299,1,3,0,36.0
10109837MORETTIJ_2025-06-17_G77,10109837MORETTIJ,2025-06-17,110372,1,7,0,91.0
10109837MORETTIJ_2025-06-17_G78,10109837MORETTIJ,2025-06-17,117809,1,12,0,137.0
10109837MORETTIJ_2025-06-17_G79,10109837MORETTIJ,2025-06-17,117820,1,2,0,51.0
10109837MORETTIJ_2025-06-17_G80,10109837MORETTIJ,2025-06-17,141202,1,12,0,99.0
10109837MORETTIJ_2025-06-17_G81,10109837MORETTIJ,2025-06-17,111530,1,11,0,494.0
10109837MORETTIJ_2025-06-17_G82,10109837MORETTIJ,2025-06-17,111532,1,16,0,186.0
10109837MORETTIJ_2025-06-17_G83,10109837MORETTIJ,2025-06-17,118229,1,4,0,1633.0
10109837MORETTIJ_2025-06-17_G84,10109837MORETTIJ,2025-06-17,160050,1,2,0,246.0
10109837MORETTIJ_2025-06-17_G85,10109837MORETTIJ,2025-06-17,111436,1,6,0,832.0
10109837MORETTIJ_2025-06-17_G86,10109837MORETTIJ,2025-06-17,110747,1,6,0,259.0
10109837MORETTIJ_2025-06-17_G87,10109837MORETTIJ,2025-06-17,110742,1,8,0,123.0
10109837MORETTIJ_2025-06-17_G88,10109837MORETTIJ,2025-06-17,118306,1,5,0,178.0
10109837MORETTIJ_2025-06-17_G89,10109837MORETTIJ,2025-06-17,111437,1,4,0,186.0
10109837MORETTIJ_2025-06-17_G90,10109837MORETTIJ,2025-06-17,111441,1,32,0,528.0
10109837MORETTIJ_2025-06-17_G91,10109837MORETTIJ,2025-06-17,110895,1,12,0,398.0
10109837MORETTIJ_2025-06-17_G92,10109837MORETTIJ,2025-06-17,111655,1,8,0,174.0
10109837MORETTIJ_2025-06-17_G93,10109837MORETTIJ,2025-06-17,108759,1,4,0,274.0
10109837MORETTIJ_2025-06-17_G94,10109837MORETTIJ,2025-06-17,118253,1,8,0,220.0
10109837MORETTIJ_2025-06-17_G95,10109837MORETTIJ,2025-06-17,160057,1,2,0,123.0
10109837MORETTIJ_2025-06-17_G96,10109837MORETTIJ,2025-06-17,116527,1,8,0,339.0
10109837MORETTIJ_2025-06-17_G97,10109837MORETTIJ,2025-06-17,108770,1,12,0,171.0
10109837MORETTIJ_2025-06-17_G98,10109837MORETTIJ,2025-06-17,118222,1,32,0,671.0
10109837MORETTIJ_2025-06-17_G99,10109837MORETTIJ,2025-06-17,111850,1,12,0,209.0
10109837MORETTIJ_2025-06-17_G100,10109837MORETTIJ,2025-06-17,117834,1,20,0,606.0
10109837MORETTIJ_2025-06-18_G02,10109837MORETTIJ,2025-06-18,140922,1,2,0,87.0
10109837MORETTIJ_2025-06-18_G03,10109837MORETTIJ,2025-06-18,117833,1,4,0,97.0
10109837MORETTIJ_2025-06-18_G04,10109837MORETTIJ,2025-06-18,111469,1,4,0,67.0
10109837MORETTIJ_2025-06-18_G05,10109837MORETTIJ,2025-06-18,111462,1,4,0,118.0
10109837MORETTIJ_2025-06-18_G06,10109837MORETTIJ,2025-06-18,109645,1,5,0,106.0
10109837MORETTIJ_2025-06-18_G07,10109837MORETTIJ,2025-06-18,111433,1,4,0,77.0
10109837MORETTIJ_2025-06-18_G08,10109837MORETTIJ,2025-06-18,111418,1,4,0,47.0
10109837MORETTIJ_2025-06-18_G09,10109837MORETTIJ,2025-06-18,118140,1,5,0,98.0
10109837MORETTIJ_2025-06-18_G10,10109837MORETTIJ,2025-06-18,107236,1,4,0,71.0
10109837MORETTIJ_2025-06-18_G11,10109837MORETTIJ,2025-06-18,111435,1,4,0,914.0
10109837MORETTIJ_2025-06-18_G12,10109837MORETTIJ,2025-06-18,110325,1,1,0,65.0
10109837MORETTIJ_2025-06-18_G13,10109837MORETTIJ,2025-06-18,110325,1,8,0,49.0
10109837MORETTIJ_2025-06-18_G14,10109837MORETTIJ,2025-06-18,117832,1,4,0,134.0
10109837MORETTIJ_2025-06-18_G15,10109837MORETTIJ,2025-06-18,117830,1,4,0,52.0
10109837MORETTIJ_2025-06-18_G16,10109837MORETTIJ,2025-06-18,110373,1,6,0,70.0
10109837MORETTIJ_2025-06-18_G17,10109837MORETTIJ,2025-06-18,110372,1,4,0,67.0
10109837MORETTIJ_2025-06-18_G18,10109837MORETTIJ,2025-06-18,117820,1,20,0,420.0
10109837MORETTIJ_2025-06-18_G19,10109837MORETTIJ,2025-06-18,141202,1,2,0,50.0
10109837MORETTIJ_2025-06-18_G20,10109837MORETTIJ,2025-06-18,117808,1,30,0,233.0
10109837MORETTIJ_2025-06-18_G21,10109837MORETTIJ,2025-06-18,110747,1,8,0,119.0
10109837MORETTIJ_2025-06-18_G22,10109837MORETTIJ,2025-06-18,110742,1,8,0,131.0
10109837MORETTIJ_2025-06-18_G23,10109837MORETTIJ,2025-06-18,100334,1,2,0,96.0
10109837MORETTIJ_2025-06-18_G24,10109837MORETTIJ,2025-06-18,111850,1,5,0,391.0
10109837MORETTIJ_2025-06-18_G25,10109837MORETTIJ,2025-06-18,110895,1,1,0,87.0
10109837MORETTIJ_2025-06-18_G26,10109837MORETTIJ,2025-06-18,117965,1,3,0,122.0
10109837MORETTIJ_2025-06-18_G27,10109837MORETTIJ,2025-06-18,107629,1,1,0,111.0
10109837MORETTIJ_2025-06-18_G28,10109837MORETTIJ,2025-06-18,111602,1,4,0,119.0
10109837MORETTIJ_2025-06-18_G29,10109837MORETTIJ,2025-06-18,117862,1,4,0,282.0
10109837MORETTIJ_2025-06-18_G30,10109837MORETTIJ,2025-06-18,117808,1,8,0,237.0
10109837MORETTIJ_2025-06-18_G31,10109837MORETTIJ,2025-06-18,108795,1,4,0,2266.0
10109837MORETTIJ_2025-06-18_G32,10109837MORETTIJ,2025-06-18,117785,1,4,0,55.0
10109837MORETTIJ_2025-06-18_G33,10109837MORETTIJ,2025-06-18,117785,1,12,0,79.0
10109837MORETTIJ_2025-06-18_G34,10109837MORETTIJ,2025-06-18,111463,1,8,0,102.0
10109837MORETTIJ_2025-06-18_G35,10109837MORETTIJ,2025-06-18,140922,1,14,0,389.0
10109837MORETTIJ_2025-06-18_G36,10109837MORETTIJ,2025-06-18,111466,1,20,0,357.0
10109837MORETTIJ_2025-06-18_G37,10109837MORETTIJ,2025-06-18,117831,1,10,0,426.0
10109837MORETTIJ_2025-06-18_G38,10109837MORETTIJ,2025-06-18,111469,1,12,0,143.0
10109837MORETTIJ_2025-06-18_G39,10109837MORETTIJ,2025-06-18,111469,1,10,0,101.0
10109837MORETTIJ_2025-06-18_G40,10109837MORETTIJ,2025-06-18,117842,1,2,0,96.0
10109837MORETTIJ_2025-06-18_G41,10109837MORETTIJ,2025-06-18,109645,1,8,0,128.0
10109837MORETTIJ_2025-06-18_G42,10109837MORETTIJ,2025-06-18,117821,1,4,0,128.0
10109837MORETTIJ_2025-06-18_G43,10109837MORETTIJ,2025-06-18,111442,1,6,0,148.0
10109837MORETTIJ_2025-06-18_G44,10109837MORETTIJ,2025-06-18,141823,1,6,0,55.0
10109837MORETTIJ_2025-06-18_G45,10109837MORETTIJ,2025-06-18,110787,1,5,0,153.0
10109837MORETTIJ_2025-06-18_G46,10109837MORETTIJ,2025-06-18,118140,1,15,0,396.0
10109837MORETTIJ_2025-06-18_G47,10109837MORETTIJ,2025-06-18,111433,1,2,0,101.0
10109837MORETTIJ_2025-06-18_G48,10109837MORETTIJ,2025-06-18,111418,1,8,0,65.0
10109837MORETTIJ_2025-06-18_G49,10109837MORETTIJ,2025-06-18,111850,1,4,0,127.0
10109837MORETTIJ_2025-06-18_G50,10109837MORETTIJ,2025-06-18,110623,1,4,0,221.0
10109837MORETTIJ_2025-06-18_G51,10109837MORETTIJ,2025-06-18,117822,1,6,0,297.0
10109837MORETTIJ_2025-06-18_G52,10109837MORETTIJ,2025-06-18,117832,1,4,0,141.0
10109837MORETTIJ_2025-06-18_G53,10109837MORETTIJ,2025-06-18,117830,1,10,0,108.0
10109837MORETTIJ_2025-06-18_G54,10109837MORETTIJ,2025-06-18,110373,1,10,0,137.0
10109837MORETTIJ_2025-06-18_G55,10109837MORETTIJ,2025-06-18,110372,1,40,0,668.0
10109837MORETTIJ_2025-06-18_G56,10109837MORETTIJ,2025-06-18,117809,1,8,0,124.0
10109837MORETTIJ_2025-06-18_G58,10109837MORETTIJ,2025-06-18,109643,1,8,0,758.0
10109837MORETTIJ_2025-06-18_G59,10109837MORETTIJ,2025-06-18,110371,1,40,0,684.0
10109837MORETTIJ_2025-06-18_G60,10109837MORETTIJ,2025-06-18,141262,1,12,0,468.0
10109837MORETTIJ_2025-06-18_G61,10109837MORETTIJ,2025-06-18,111634,1,4,0,213.0
10109837MORETTIJ_2025-06-18_G62,10109837MORETTIJ,2025-06-18,111740,1,12,0,283.0
10109837MORETTIJ_2025-06-18_G63,10109837MORETTIJ,2025-06-18,111751,1,10,0,222.0
10109837MORETTIJ_2025-06-18_G64,10109837MORETTIJ,2025-06-18,141261,1,12,0,209.0
10109837MORETTIJ_2025-06-18_G65,10109837MORETTIJ,2025-06-18,111722,1,24,0,287.0
10109837MORETTIJ_2025-06-18_G66,10109837MORETTIJ,2025-06-18,111738,1,8,0,743.0
10109837MORETTIJ_2025-06-18_G67,10109837MORETTIJ,2025-06-18,111759,1,8,0,153.0
10109837MORETTIJ_2025-06-18_G68,10109837MORETTIJ,2025-06-18,111754,1,4,0,223.0
10109837MORETTIJ_2025-06-18_G69,10109837MORETTIJ,2025-06-18,160054,1,2,0,1427.0
10109837MORETTIJ_2025-06-18_G70,10109837MORETTIJ,2025-06-18,160051,1,3,0,202.0
10109837MORETTIJ_2025-06-18_G71,10109837MORETTIJ,2025-06-18,117935,1,6,0,207.0
10109837MORETTIJ_2025-06-18_G72,10109837MORETTIJ,2025-06-18,141262,1,60,0,956.0
10109837MORETTIJ_2025-06-18_G73,10109837MORETTIJ,2025-06-18,111751,1,5,0,926.0
10109837MORETTIJ_2025-06-18_G74,10109837MORETTIJ,2025-06-18,111634,1,55,0,1498.0
10109837MORETTIJ_2025-06-18_G75,10109837MORETTIJ,2025-06-18,111737,1,2,0,470.0
10109837MORETTIJ_2025-06-18_G76,10109837MORETTIJ,2025-06-18,111754,1,1,0,186.0
10109837MORETTIJ_2025-06-18_G77,10109837MORETTIJ,2025-06-18,111757,1,4,0,235.0
10109837MORETTIJ_2025-06-18_G78,10109837MORETTIJ,2025-06-18,111738,1,30,0,716.0
10109837MORETTIJ_2025-06-18_G79,10109837MORETTIJ,2025-06-18,111755,1,20,0,250.0
10109837MORETTIJ_2025-06-20_G02,10109837MORETTIJ,2025-06-20,111743,1,6,0,79.0
10109837MORETTIJ_2025-06-20_G03,10109837MORETTIJ,2025-06-20,116241,1,2,0,59.0
10109837MORETTIJ_2025-06-20_G04,10109837MORETTIJ,2025-06-20,105705,1,6,0,124.0
10109837MORETTIJ_2025-06-20_G05,10109837MORETTIJ,2025-06-20,111463,1,8,0,94.0
10109837MORETTIJ_2025-06-20_G06,10109837MORETTIJ,2025-06-20,117838,1,8,0,145.0
10109837MORETTIJ_2025-06-20_G07,10109837MORETTIJ,2025-06-20,140922,1,6,0,87.0
10109837MORETTIJ_2025-06-20_G08,10109837MORETTIJ,2025-06-20,111532,1,5,0,129.0
10109837MORETTIJ_2025-06-20_G09,10109837MORETTIJ,2025-06-20,111442,1,2,0,89.0
10109837MORETTIJ_2025-06-20_G10,10109837MORETTIJ,2025-06-20,118330,1,8,0,224.0
10109837MORETTIJ_2025-06-20_G11,10109837MORETTIJ,2025-06-20,118140,1,15,0,459.0
10109837MORETTIJ_2025-06-20_G12,10109837MORETTIJ,2025-06-20,118299,1,100,0,980.0
10109837MORETTIJ_2025-06-20_G13,10109837MORETTIJ,2025-06-20,118299,1,134,0,415.0
10109837MORETTIJ_2025-06-20_G14,10109837MORETTIJ,2025-06-20,117808,1,16,0,151.0
10109837MORETTIJ_2025-06-20_G15,10109837MORETTIJ,2025-06-20,117808,1,84,0,572.0
10109837MORETTIJ_2025-06-20_G16,10109837MORETTIJ,2025-06-20,117808,1,216,0,811.0
10109837MORETTIJ_2025-06-20_G17,10109837MORETTIJ,2025-06-20,110373,1,50,0,733.0
10109837MORETTIJ_2025-06-20_G18,10109837MORETTIJ,2025-06-20,117820,1,108,0,716.0
10109837MORETTIJ_2025-06-20_G19,10109837MORETTIJ,2025-06-20,117853,1,6,0,737.0
10109837MORETTIJ_2025-06-20_G20,10109837MORETTIJ,2025-06-20,110750,1,4,0,403.0
10109837MORETTIJ_2025-06-20_G21,10109837MORETTIJ,2025-06-20,111330,1,8,0,1902.0
10109837MORETTIJ_2025-06-20_G22,10109837MORETTIJ,2025-06-20,110787,1,4,0,432.0
10109837MORETTIJ_2025-06-20_G23,10109837MORETTIJ,2025-06-20,110787,1,4,0,107.0
10109837MORETTIJ_2025-06-20_G24,10109837MORETTIJ,2025-06-20,110787,1,2,0,62.0
10109837MORETTIJ_2025-06-20_G25,10109837MORETTIJ,2025-06-20,110787,1,4,0,130.0
10109837MORETTIJ_2025-06-20_G26,10109837MORETTIJ,2025-06-20,107830,1,8,0,641.0
10109837MORETTIJ_2025-06-20_G27,10109837MORETTIJ,2025-06-20,111530,1,7,0,607.0
10109837MORETTIJ_2025-06-20_G28,10109837MORETTIJ,2025-06-20,111530,1,5,0,112.0
10109837MORETTIJ_2025-06-20_G29,10109837MORETTIJ,2025-06-20,110313,1,3,0,118.0
10109837MORETTIJ_2025-06-20_G30,10109837MORETTIJ,2025-06-20,117808,1,4,0,264.0
10109837MORETTIJ_2025-06-20_G31,10109837MORETTIJ,2025-06-20,110376,1,4,0,90.0
10109837MORETTIJ_2025-06-20_G32,10109837MORETTIJ,2025-06-20,117820,2,6,28,59.0
10109837MORETTIJ_2025-06-20_G33,10109837MORETTIJ,2025-06-20,118299,1,10,0,171.0
10109837MORETTIJ_2025-06-20_G34,10109837MORETTIJ,2025-06-20,111182,1,12,0,120.0
10109837MORETTIJ_2025-06-20_G35,10109837MORETTIJ,2025-06-20,111182,1,6,0,54.0
10109837MORETTIJ_2025-06-20_G36,10109837MORETTIJ,2025-06-20,111182,1,6,0,52.0
10109837MORETTIJ_2025-06-20_G37,10109837MORETTIJ,2025-06-20,140922,1,6,0,69.0
10109837MORETTIJ_2025-06-20_G38,10109837MORETTIJ,2025-06-20,111469,1,4,0,76.0
10109837MORETTIJ_2025-06-20_G39,10109837MORETTIJ,2025-06-20,118299,1,60,0,541.0
10109837MORETTIJ_2025-06-20_G41,10109837MORETTIJ,2025-06-20,107830,1,20,0,950.0
10109837MORETTIJ_2025-06-20_G42,10109837MORETTIJ,2025-06-20,109648,1,6,0,161.0
10109837MORETTIJ_2025-06-20_G43,10109837MORETTIJ,2025-06-20,109648,1,5,0,109.0
10109837MORETTIJ_2025-06-20_G44,10109837MORETTIJ,2025-06-20,118299,1,170,0,421.0
